NAME;STUSAB;SUMLEV;REGION;DIVISION;STATE;COUNTY;AREALAND;AREAWATR;POP100;HU100;INTPTLAT;INTPTLON
Breckinridge County;KY;50;3;6;21;27;146896924.4;47782210;20059;10630;37.7781094;-86.4328289
Bullitt County;KY;50;3;6;21;29;76928820;8393803;74319;29318;37.9695717;-85.7030364
Butler County;KY;50;3;6;21;31;110356231.5;13948189;12690;5877;37.2070133;-86.6824707
Caldwell County;KY;50;3;6;21;33;89300466;8702792;12984;6292;37.1486431;-87.87051
Calloway County;KY;50;3;6;21;35;99720082.6;66497839;37191;18065;36.6209783;-88.2740857
Campbell County;KY;50;3;6;21;37;39188662.8;21009936;90336;39523;38.9469811;-84.3795832
Carlisle County;KY;50;3;6;21;39;49063243;24722825;5104;2441;36.857726;-88.975757
Carroll County;KY;50;3;6;21;41;33299250.9;22651280;10811;4696;38.6682836;-85.1240829
Carter County;KY;50;3;6;21;43;106058953.3;6801237;27720;12311;38.3095549;-83.0488208
Casey County;KY;50;3;6;21;45;115054995.8;3900669;15955;7487;37.3219623;-84.9282195
Christian County;KY;50;3;6;21;47;185832423.3;16936441;73955;29459;36.8933877;-87.4935542
Clark County;KY;50;3;6;21;49;65387733.2;6973861;35613;15706;37.9701332;-84.144974
Clay County;KY;50;3;6;21;51;121534497.3;4763013;21730;8875;37.1644658;-83.7107629
Clinton County;KY;50;3;6;21;53;51086419.5;21164236;10272;5311;36.7291241;-85.1534986
Crittenden County;KY;50;3;6;21;55;93227091.1;28978627;9315;4569;37.3581494;-88.1050103
Cumberland County;KY;50;3;6;21;57;79041690.4;14830137;6856;3690;36.7842273;-85.3934992
Daviess County;KY;50;3;6;21;59;118711125.7;47210580;96656;41452;37.731671;-87.087139
Edmonson County;KY;50;3;6;21;61;78446428.4;13262150;12161;6467;37.2278556;-86.217778
Elliott County;KY;50;3;6;21;63;60687373.9;2610644;7852;3371;38.1164254;-83.0975408
Estill County;KY;50;3;6;21;65;65546862.6;6558017;14672;6865;37.6924599;-83.9639272
Fayette County;KY;50;3;6;21;67;73464852.6;4922803;295803;135160;38.0401572;-84.4584429
Fleming County;KY;50;3;6;21;69;90272007.4;7184513;14348;6623;38.3684311;-83.7061517
Floyd County;KY;50;3;6;21;71;101875827.6;6113697;39451;18175;37.5582827;-82.7403367
Franklin County;KY;50;3;6;21;73;53806126.9;11037327;49285;23164;38.234919;-84.8687863
Fulton County;KY;50;3;6;21;75;53225196.3;65047499;6813;3372;36.5526198;-89.1877226
Gallatin County;KY;50;3;6;21;77;26219498.5;9023075;8589;3786;38.7601837;-84.8621143
Garrard County;KY;50;3;6;21;79;59589744.7;10019029;16912;7463;37.6301619;-84.5458557
Grant County;KY;50;3;6;21;81;66812505.9;7255148;24662;9942;38.6492099;-84.6259458
Graves County;KY;50;3;6;21;83;142900693.6;13066620;37121;16777;36.7233435;-88.6498974
Grayson County;KY;50;3;6;21;85;128644186.9;37121614;25746;13561;37.4585771;-86.3440113
Green County;KY;50;3;6;21;87;74082529.7;7135854;11258;5324;37.2696366;-85.5614029
Greenup County;KY;50;3;6;21;89;89198345;26036378;36910;16330;38.5635956;-82.9338325
Hancock County;KY;50;3;6;21;91;48601747.5;29096112;8565;3734;37.8433887;-86.7927726
Hardin County;KY;50;3;6;21;93;161428206.3;17763035;105543;43261;37.6958356;-85.9631827
Harlan County;KY;50;3;6;21;95;120648771.9;6016450;29278;13513;36.8592233;-83.2214968
Harrison County;KY;50;3;6;21;97;79347941.9;9058916;18846;8208;38.4434891;-84.3327961
Hart County;KY;50;3;6;21;99;106729749.7;14929179;18199;8559;37.3138562;-85.8819945
Henderson County;KY;50;3;6;21;101;113096806.8;76691170;46250;20320;37.7925421;-87.5725767
Henry County;KY;50;3;6;21;103;74145018.1;12552965;15416;6640;38.4515607;-85.1200786
Hickman County;KY;50;3;6;21;105;62748777.4;27882492;4902;2342;36.675916;-88.9720197
Hopkins County;KY;50;3;6;21;107;140376075.3;32168048;46920;21180;37.3110702;-87.5421956
Jackson County;KY;50;3;6;21;109;89406521.2;3397888;13494;6523;37.4033198;-84.0206858
Jefferson County;KY;50;3;6;21;111;98527398.4;44718982;741096;337616;38.1895327;-85.6576239
Jessamine County;KY;50;3;6;21;113;44577714.6;6176428;48586;19331;37.8732908;-84.5839603
Johnson County;KY;50;3;6;21;115;67845574.4;5651444;23356;10624;37.8492599;-82.8306393
Kenton County;KY;50;3;6;21;117;41504498;10611128;159720;68975;38.9304771;-84.533492
Knott County;KY;50;3;6;21;119;91042742;3453763;16346;7461;37.354703;-82.9491376
Knox County;KY;50;3;6;21;121;100050515.6;3757580;31883;14485;36.8874758;-83.8556299
Larue County;KY;50;3;6;21;123;67733150.4;5462686;14193;6172;37.5455181;-85.6972088
Laurel County;KY;50;3;6;21;125;112393284.3;25231550;58849;25446;37.1132678;-84.1193951
Lawrence County;KY;50;3;6;21;127;107638663.8;11584591;15860;7286;38.0744587;-82.7383054
Lee County;KY;50;3;6;21;129;54093772.9;6215040;7887;3436;37.6053832;-83.7184968
Leslie County;KY;50;3;6;21;131;103818152.3;9331244;11310;5278;37.0878458;-83.3886162
Letcher County;KY;50;3;6;21;133;87519270.7;2898644;24519;11601;37.1185034;-82.8611749
Lewis County;KY;50;3;6;21;135;125054029.2;32492848;13870;6481;38.5320508;-83.3733027
Lincoln County;KY;50;3;6;21;137;86530110.9;6426264;24742;10819;37.4572565;-84.6580738
Livingston County;KY;50;3;6;21;139;81099588.3;75644574;9519;4824;37.2095173;-88.363426
Logan County;KY;50;3;6;21;141;143001372.8;12689581;26835;12339;36.8598288;-86.8814363
Lyon County;KY;50;3;6;21;143;55384339.2;110562511;8314;4791;37.0239759;-88.0833909
McCracken County;KY;50;3;6;21;145;64424300.6;50314555;65565;31079;37.0536877;-88.7123775
McCreary County;KY;50;3;6;21;147;110541466.5;10732757;18306;7507;36.7311363;-84.4910515
McLean County;KY;50;3;6;21;149;65390532.7;9735978;9531;4264;37.5305746;-87.2629312
Madison County;KY;50;3;6;21;151;113258300.5;15447453;82916;35043;37.7235278;-84.277008
Magoffin County;KY;50;3;6;21;153;79886572.1;1847983;13333;5950;37.6989535;-83.0697158
